discipline_title,slug_game,city_host,country_host,continent_host,event_title,event_gender,medal_type,participant_type,participant_title,athlete_url,athlete_full_name,country_name,country_code,country_3_letter_code
Gymnastics Artistic,paris-1924,Paris,France,Europe,vault men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/jan-koutny,Jan KOUTNY,Czechoslovakia,CSHH,TCH
Gymnastics Artistic,paris-1924,Paris,France,Europe,vault men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/bohumil-morkovsky,Bohumil MORKOVSKY,Czechoslovakia,CSHH,TCH
Gymnastics Artistic,paris-1924,Paris,France,Europe,pommel horse men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/josef-wilhelm,Josef WILHELM,Switzerland,CH,SUI
Gymnastics Artistic,paris-1924,Paris,France,Europe,pommel horse men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/jean-gutweninger,Jean GUTWENINGER,Switzerland,CH,SUI
Gymnastics Artistic,paris-1924,Paris,France,Europe,pommel horse men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/antoine-rebetez,Antoine REBETEZ,Switzerland,CH,SUI
Gymnastics Artistic,paris-1924,Paris,France,Europe,rings men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/francesco-martino,Francesco MARTINO,Italy,IT,ITA
Gymnastics Artistic,paris-1924,Paris,France,Europe,rings men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/robert-prazak,Robert PRAZAK,Czechoslovakia,CSHH,TCH
Gymnastics Artistic,paris-1924,Paris,France,Europe,rings men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/ladislav-vacha,Ladislav VACHA,Czechoslovakia,CSHH,TCH
Gymnastics Artistic,paris-1924,Paris,France,Europe,team competition men,Men,GOLD,GameTeam,Italy team,,,Italy,IT,ITA
Gymnastics Artistic,paris-1924,Paris,France,Europe,team competition men,Men,SILVER,GameTeam,France team,,,France,FR,FRA
Gymnastics Artistic,paris-1924,Paris,France,Europe,team competition men,Men,BRONZE,GameTeam,Switzerland team,,,Switzerland,CH,SUI
Gymnastics Artistic,paris-1924,Paris,France,Europe,horizontal bar men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/leon-stukelj,Leon STUKELJ,Yugoslavia,YUCS,YUG
Gymnastics Artistic,paris-1924,Paris,France,Europe,horizontal bar men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/jean-gutweninger,Jean GUTWENINGER,Switzerland,CH,SUI
Gymnastics Artistic,paris-1924,Paris,France,Europe,horizontal bar men,Men,BRONZE,Athlete,,,Alphonse Higelin,France,FR,FRA
Gymnastics Artistic,paris-1924,Paris,France,Europe,parallel bars men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/august-guttinger,August GÜTTINGER,Switzerland,CH,SUI
Gymnastics Artistic,paris-1924,Paris,France,Europe,parallel bars men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/robert-prazak,Robert PRAZAK,Czechoslovakia,CSHH,TCH
Gymnastics Artistic,paris-1924,Paris,France,Europe,parallel bars men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/giorgio-zampori,Giorgio ZAMPORI,Italy,IT,ITA
Equestrian Dressage,paris-1924,Paris,France,Europe,individual mixed,Men,GOLD,Athlete,,https://olympics.com/en/athletes/ernst-de-linder,Ernst DE LINDER,Sweden,SE,SWE
Equestrian Dressage,paris-1924,Paris,France,Europe,individual mixed,Men,SILVER,Athlete,,https://olympics.com/en/athletes/bertil-sandstrom,Bertil SANDSTRÖM,Sweden,SE,SWE
Equestrian Dressage,paris-1924,Paris,France,Europe,individual mixed,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/xavier-francois-lesage,Xavier François LESAGE,France,FR,FRA
Boxing,paris-1924,Paris,France,Europe,5352  5715kg featherweight men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/john-fields,John FIELDS,United States of America,US,USA
Boxing,paris-1924,Paris,France,Europe,5352  5715kg featherweight men,Men,SILVER,Athlete,,,Joe Salas,United States of America,US,USA
Boxing,paris-1924,Paris,France,Europe,5352  5715kg featherweight men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/pedro-quartucci,Pedro QUARTUCCI,Argentina,AR,ARG
Boxing,paris-1924,Paris,France,Europe,7938kg heavyweight men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/harry-william-mallin,Harry William MALLIN,Great Britain,GB,GBR
Boxing,paris-1924,Paris,France,Europe,7938kg heavyweight men,Men,SILVER,Athlete,,,Jack Elliott,Great Britain,GB,GBR
Boxing,paris-1924,Paris,France,Europe,7938kg heavyweight men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/joseph-jules-beecken,Joseph Jules BEECKEN,Belgium,BE,BEL
Boxing,paris-1924,Paris,France,Europe,6668  7257kg middleweight men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/otto-von-porat,Otto VON PORAT,Norway,NO,NOR
Boxing,paris-1924,Paris,France,Europe,6668  7257kg middleweight men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/soren-petersen,Sören PETERSEN,Denmark,DK,DEN
Boxing,paris-1924,Paris,France,Europe,6668  7257kg middleweight men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/alfredo-porzio,Alfredo PORZIO,Argentina,AR,ARG
Boxing,paris-1924,Paris,France,Europe,7257  7938kg lightheavyweight men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/harry-mitchell,Harry MITCHELL,Great Britain,GB,GBR
Boxing,paris-1924,Paris,France,Europe,7257  7938kg lightheavyweight men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/thyge-petersen,Thyge PETERSEN,Denmark,DK,DEN
Boxing,paris-1924,Paris,France,Europe,7257  7938kg lightheavyweight men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/sverre-sorsdal,Sverre SÖRSDAL,Norway,NO,NOR
Boxing,paris-1924,Paris,France,Europe,508kg flyweight men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/fidel-la-barba,Fidel LA BARBA,United States of America,US,USA
Boxing,paris-1924,Paris,France,Europe,508kg flyweight men,Men,SILVER,Athlete,,,James McKenzie,Great Britain,GB,GBR
Boxing,paris-1924,Paris,France,Europe,508kg flyweight men,Men,BRONZE,Athlete,,,Ray Fee,United States of America,US,USA
Boxing,paris-1924,Paris,France,Europe,6124  6668kg welterweight men,Men,GOLD,Athlete,,,Jean Delarge,Belgium,BE,BEL
Boxing,paris-1924,Paris,France,Europe,6124  6668kg welterweight men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/hector-mendez,Hector MENDEZ,Argentina,AR,ARG
Boxing,paris-1924,Paris,France,Europe,6124  6668kg welterweight men,Men,BRONZE,Athlete,,,Doug Lewis,Canada,CA,CAN
Boxing,paris-1924,Paris,France,Europe,508  5352kg bantamweight men,Men,GOLD,Athlete,,,Willie Smith,South Africa,ZA,RSA
Boxing,paris-1924,Paris,France,Europe,508  5352kg bantamweight men,Men,SILVER,Athlete,,,Al Tripoli,United States of America,US,USA
Boxing,paris-1924,Paris,France,Europe,508  5352kg bantamweight men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/jean-ces,Jean CES,France,FR,FRA
Boxing,paris-1924,Paris,France,Europe,5715  6124kg lightweight men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/hans-jacob-nielsen,Hans Jacob NIELSEN,Denmark,DK,DEN
Boxing,paris-1924,Paris,France,Europe,5715  6124kg lightweight men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/alfredo-copello,Alfredo COPELLO,Argentina,AR,ARG
Boxing,paris-1924,Paris,France,Europe,5715  6124kg lightweight men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/frederick-boylstein,Frederick BOYLSTEIN,United States of America,US,USA
Weightlifting,paris-1924,Paris,France,Europe,60  675kg onetwo hand 5 events lightweight men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/edmond-decottignies,Edmond DECOTTIGNIES,France,FR,FRA
Weightlifting,paris-1924,Paris,France,Europe,60  675kg onetwo hand 5 events lightweight men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/anton-zwerina,Anton ZWERINA,Austria,AT,AUT
Weightlifting,paris-1924,Paris,France,Europe,60  675kg onetwo hand 5 events lightweight men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/bohumil-durdys,Bohumil DURDYS,Czechoslovakia,CSHH,TCH
Weightlifting,paris-1924,Paris,France,Europe,60kg onetwo hand 5 events featherweight men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/pierino-gabetti,Pierino GABETTI,Italy,IT,ITA
Weightlifting,paris-1924,Paris,France,Europe,60kg onetwo hand 5 events featherweight men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/andreas-stadler,Andreas STADLER,Austria,AT,AUT
Weightlifting,paris-1924,Paris,France,Europe,60kg onetwo hand 5 events featherweight men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/arthur-reinmann,Arthur REINMANN,Switzerland,CH,SUI
Weightlifting,paris-1924,Paris,France,Europe,75  825kg onetwo hand 5 e lightheavyweight men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/charles-rigoulot,Charles RIGOULOT,France,FR,FRA
Weightlifting,paris-1924,Paris,France,Europe,75  825kg onetwo hand 5 e lightheavyweight men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/fritz-hunenberger,Fritz HÜNENBERGER,Switzerland,CH,SUI
Weightlifting,paris-1924,Paris,France,Europe,75  825kg onetwo hand 5 e lightheavyweight men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/leopold-friedrich,Leopold FRIEDRICH,Austria,AT,AUT
Weightlifting,paris-1924,Paris,France,Europe,825kg onetwo hand 5 events heavyweight men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/giuseppe-tonani,Giuseppe TONANI,Italy,IT,ITA
Weightlifting,paris-1924,Paris,France,Europe,825kg onetwo hand 5 events heavyweight men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/franz-aigner,Franz AIGNER,Austria,AT,AUT
Weightlifting,paris-1924,Paris,France,Europe,825kg onetwo hand 5 events heavyweight men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/harald-tammer,Harald TAMMER,Estonia,EE,EST
Weightlifting,paris-1924,Paris,France,Europe,675  75kg onetwo hand 5 events middleweight men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/carlo-galimberti,Carlo GALIMBERTI,Italy,IT,ITA
Weightlifting,paris-1924,Paris,France,Europe,675  75kg onetwo hand 5 events middleweight men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/alfred-neuland,Alfred NEULAND,Estonia,EE,EST
Weightlifting,paris-1924,Paris,France,Europe,675  75kg onetwo hand 5 events middleweight men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/jaan-kikkas,Jaan KIKKAS,Estonia,EE,EST
Water Polo,paris-1924,Paris,France,Europe,water polo men,Men,GOLD,GameTeam,France team,,,France,FR,FRA
Water Polo,paris-1924,Paris,France,Europe,water polo men,Men,SILVER,GameTeam,Belgium team,,,Belgium,BE,BEL
Water Polo,paris-1924,Paris,France,Europe,water polo men,Men,BRONZE,GameTeam,United States team,,,United States of America,US,USA
Wrestling,paris-1924,Paris,France,Europe,"Bantamweight, Freestyle (≤56 kilograms) Men",Men,GOLD,Athlete,,https://olympics.com/en/athletes/kustaa-pihlajamaki,Kustaa PIHLAJAMÄKI,Finland,FI,FIN
Wrestling,paris-1924,Paris,France,Europe,"Bantamweight, Freestyle (≤56 kilograms) Men",Men,SILVER,Athlete,,https://olympics.com/en/athletes/kaarlo-e-makinen,Kaarlo E. MÄKINEN,Finland,FI,FIN
Wrestling,paris-1924,Paris,France,Europe,"Bantamweight, Freestyle (≤56 kilograms) Men",Men,BRONZE,Athlete,,https://olympics.com/en/athletes/bryan-hines,Bryan HINES,United States of America,US,USA
Wrestling,paris-1924,Paris,France,Europe,"Featherweight, Freestyle (≤61 kilograms) Men",Men,GOLD,Athlete,,https://olympics.com/en/athletes/robin-reed,Robin REED,United States of America,US,USA
Wrestling,paris-1924,Paris,France,Europe,"Featherweight, Freestyle (≤61 kilograms) Men",Men,SILVER,Athlete,,https://olympics.com/en/athletes/chester-newton,Chester NEWTON,United States of America,US,USA
Wrestling,paris-1924,Paris,France,Europe,"Featherweight, Freestyle (≤61 kilograms) Men",Men,BRONZE,Athlete,,https://olympics.com/en/athletes/katsutoshi-naito,Katsutoshi NAITO,Japan,JP,JPN
Wrestling,paris-1924,Paris,France,Europe,"Welterweight, Freestyle (≤72 kilograms) Men",Men,GOLD,Athlete,,https://olympics.com/en/athletes/hermann-gehri,Hermann GEHRI,Switzerland,CH,SUI
Wrestling,paris-1924,Paris,France,Europe,"Welterweight, Freestyle (≤72 kilograms) Men",Men,SILVER,Athlete,,https://olympics.com/en/athletes/eino-aukusti-leino,Eino Aukusti LEINO,Finland,FI,FIN
Wrestling,paris-1924,Paris,France,Europe,"Welterweight, Freestyle (≤72 kilograms) Men",Men,BRONZE,Athlete,,https://olympics.com/en/athletes/otto-muller-1,Otto MÜLLER,Switzerland,CH,SUI
Wrestling,paris-1924,Paris,France,Europe,"Heavyweight, Freestyle (>87 kilograms) Men",Men,GOLD,Athlete,,,Harry Steel,United States of America,US,USA
Wrestling,paris-1924,Paris,France,Europe,"Heavyweight, Freestyle (>87 kilograms) Men",Men,SILVER,Athlete,,https://olympics.com/en/athletes/henri-wernli,Henri WERNLI,Switzerland,CH,SUI
Wrestling,paris-1924,Paris,France,Europe,"Heavyweight, Freestyle (>87 kilograms) Men",Men,BRONZE,Athlete,,,Archie MacDonald,Great Britain,GB,GBR
Wrestling,paris-1924,Paris,France,Europe,"Featherweight, Greco-Roman (≤62 kilograms) Men",Men,GOLD,Athlete,,https://olympics.com/en/athletes/kalle-anttila,Kalle ANTTILA,Finland,FI,FIN
Wrestling,paris-1924,Paris,France,Europe,"Featherweight, Greco-Roman (≤62 kilograms) Men",Men,SILVER,Athlete,,https://olympics.com/en/athletes/aleksander-toivola,Aleksander TOIVOLA,Finland,FI,FIN
Wrestling,paris-1924,Paris,France,Europe,"Featherweight, Greco-Roman (≤62 kilograms) Men",Men,BRONZE,Athlete,,,Erik Malmberg,Sweden,SE,SWE
Wrestling,paris-1924,Paris,France,Europe,"Light-Heavyweight, Greco-Roman (≤82.5 kilograms) Men",Men,GOLD,Athlete,,https://olympics.com/en/athletes/carl-westergren,Carl WESTERGREN,Sweden,SE,SWE
Wrestling,paris-1924,Paris,France,Europe,"Light-Heavyweight, Greco-Roman (≤82.5 kilograms) Men",Men,SILVER,Athlete,,https://olympics.com/en/athletes/rudolf-svensson,Rudolf SVENSSON,Sweden,SE,SWE
Wrestling,paris-1924,Paris,France,Europe,"Light-Heavyweight, Greco-Roman (≤82.5 kilograms) Men",Men,BRONZE,Athlete,,https://olympics.com/en/athletes/onni-pellinen,Onni PELLINEN,Finland,FI,FIN
Wrestling,paris-1924,Paris,France,Europe,"Lightweight, Freestyle (≤66 kilograms) Men",Men,GOLD,Athlete,,https://olympics.com/en/athletes/russell-vis,Russell VIS,United States of America,US,USA
Wrestling,paris-1924,Paris,France,Europe,"Lightweight, Freestyle (≤66 kilograms) Men",Men,SILVER,Athlete,,https://olympics.com/en/athletes/volmari-w-wikstrom,Volmari W. WIKSTRÖM,Finland,FI,FIN
Wrestling,paris-1924,Paris,France,Europe,"Lightweight, Freestyle (≤66 kilograms) Men",Men,BRONZE,Athlete,,https://olympics.com/en/athletes/arvo-haavisto,Arvo HAAVISTO,Finland,FI,FIN
Wrestling,paris-1924,Paris,France,Europe,"Light-Heavyweight, Freestyle (≤87 kilograms) Men",Men,GOLD,Athlete,,https://olympics.com/en/athletes/john-franklin-spellman,John Franklin SPELLMAN,United States of America,US,USA
Wrestling,paris-1924,Paris,France,Europe,"Light-Heavyweight, Freestyle (≤87 kilograms) Men",Men,SILVER,Athlete,,https://olympics.com/en/athletes/rudolf-svensson,Rudolf SVENSSON,Sweden,SE,SWE
Wrestling,paris-1924,Paris,France,Europe,"Light-Heavyweight, Freestyle (≤87 kilograms) Men",Men,BRONZE,Athlete,,https://olympics.com/en/athletes/charles-courant,Charles COURANT,Switzerland,CH,SUI
Wrestling,paris-1924,Paris,France,Europe,"Heavyweight, Greco-Roman (>82.5 kilograms) Men",Men,GOLD,Athlete,,https://olympics.com/en/athletes/henri-deglane,Henri DEGLANE,France,FR,FRA
Wrestling,paris-1924,Paris,France,Europe,"Heavyweight, Greco-Roman (>82.5 kilograms) Men",Men,SILVER,Athlete,,https://olympics.com/en/athletes/edil-rosenqvist,Edil ROSENQVIST,Finland,FI,FIN
Wrestling,paris-1924,Paris,France,Europe,"Heavyweight, Greco-Roman (>82.5 kilograms) Men",Men,BRONZE,Athlete,,https://olympics.com/en/athletes/rajmund-bado,Rajmund BADO,Hungary,HU,HUN
Wrestling,paris-1924,Paris,France,Europe,"Middleweight, Freestyle (≤79 kilograms) Men",Men,GOLD,Athlete,,https://olympics.com/en/athletes/fritz-haggmann,Fritz HAGGMANN,Switzerland,CH,SUI
Wrestling,paris-1924,Paris,France,Europe,"Middleweight, Freestyle (≤79 kilograms) Men",Men,SILVER,Athlete,,https://olympics.com/en/athletes/pierre-ollivier,Pierre OLLIVIER,Belgium,BE,BEL
Wrestling,paris-1924,Paris,France,Europe,"Middleweight, Freestyle (≤79 kilograms) Men",Men,BRONZE,Athlete,,https://olympics.com/en/athletes/vilho-f-pekkala,Vilho F. PEKKALA,Finland,FI,FIN
Wrestling,paris-1924,Paris,France,Europe,"Middleweight, Greco-Roman (≤75 kilograms) Men",Men,GOLD,Athlete,,https://olympics.com/en/athletes/edward-wilhelm-westerlund,Edward Wilhelm WESTERLUND,Finland,FI,FIN
Wrestling,paris-1924,Paris,France,Europe,"Middleweight, Greco-Roman (≤75 kilograms) Men",Men,SILVER,Athlete,,https://olympics.com/en/athletes/arthur-lindfors,Arthur LINDFORS,Finland,FI,FIN
Wrestling,paris-1924,Paris,France,Europe,"Middleweight, Greco-Roman (≤75 kilograms) Men",Men,BRONZE,Athlete,,https://olympics.com/en/athletes/roman-steinberg,Roman STEINBERG,Estonia,EE,EST
Wrestling,paris-1924,Paris,France,Europe,"Lightweight, Greco-Roman (≤67.5 kilograms) Men",Men,GOLD,Athlete,,https://olympics.com/en/athletes/oskar-david-friman,Oskar David FRIMAN,Finland,FI,FIN
Wrestling,paris-1924,Paris,France,Europe,"Lightweight, Greco-Roman (≤67.5 kilograms) Men",Men,SILVER,Athlete,,https://olympics.com/en/athletes/lajos-keresztes,Lajos KERESZTES,Hungary,HU,HUN
Wrestling,paris-1924,Paris,France,Europe,"Lightweight, Greco-Roman (≤67.5 kilograms) Men",Men,BRONZE,Athlete,,https://olympics.com/en/athletes/karl-westerlund,Karl WESTERLUND,Finland,FI,FIN
Wrestling,paris-1924,Paris,France,Europe,"Bantamweight, Greco-Roman (≤58 kilograms) Men",Men,GOLD,Athlete,,https://olympics.com/en/athletes/eduard-putsep,Eduard PÜTSEP,Estonia,EE,EST
Wrestling,paris-1924,Paris,France,Europe,"Bantamweight, Greco-Roman (≤58 kilograms) Men",Men,SILVER,Athlete,,https://olympics.com/en/athletes/anselm-ahlfors,Anselm AHLFORS,Finland,FI,FIN
Wrestling,paris-1924,Paris,France,Europe,"Bantamweight, Greco-Roman (≤58 kilograms) Men",Men,BRONZE,Athlete,,https://olympics.com/en/athletes/vaino-v-ikonen,Väinö V. IKONEN,Finland,FI,FIN
Rugby,paris-1924,Paris,France,Europe,rugby men,Men,GOLD,GameTeam,United States team,,,United States of America,US,USA
Rugby,paris-1924,Paris,France,Europe,rugby men,Men,SILVER,GameTeam,France team,,,France,FR,FRA
Rugby,paris-1924,Paris,France,Europe,rugby men,Men,BRONZE,GameTeam,Romania team,,,Romania,RO,ROU
Equestrian Jumping,paris-1924,Paris,France,Europe,team mixed,Men,GOLD,GameTeam,Sweden team,,,Sweden,SE,SWE
Equestrian Jumping,paris-1924,Paris,France,Europe,team mixed,Men,SILVER,GameTeam,Switzerland team,,,Switzerland,CH,SUI
Equestrian Jumping,paris-1924,Paris,France,Europe,team mixed,Men,BRONZE,GameTeam,Portugal team,,,Portugal,PT,POR
Equestrian Jumping,paris-1924,Paris,France,Europe,individual mixed,Men,GOLD,Athlete,,https://olympics.com/en/athletes/alphonse-gemuseus,Alphonse GEMUSEUS,Switzerland,CH,SUI
Equestrian Jumping,paris-1924,Paris,France,Europe,individual mixed,Men,SILVER,Athlete,,https://olympics.com/en/athletes/tommaso-lequio-di-assaba,Tommaso LEQUIO DI ASSABA,Italy,IT,ITA
Equestrian Jumping,paris-1924,Paris,France,Europe,individual mixed,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/adam-krolikiewicz,Adam KROLIKIEWICZ,Poland,PL,POL
Polo,paris-1924,Paris,France,Europe,polo men,Men,GOLD,GameTeam,Argentina team,,,Argentina,AR,ARG
Polo,paris-1924,Paris,France,Europe,polo men,Men,SILVER,GameTeam,United States team,,,United States of America,US,USA
Polo,paris-1924,Paris,France,Europe,polo men,Men,BRONZE,GameTeam,Great Britain team,,,Great Britain,GB,GBR
Equestrian Eventing,paris-1924,Paris,France,Europe,team mixed,Men,GOLD,GameTeam,Netherlands team,,,Netherlands,NL,NED
Equestrian Eventing,paris-1924,Paris,France,Europe,team mixed,Men,SILVER,GameTeam,Sweden team,,,Sweden,SE,SWE
Equestrian Eventing,paris-1924,Paris,France,Europe,team mixed,Men,BRONZE,GameTeam,Italy team,,,Italy,IT,ITA
Equestrian Eventing,paris-1924,Paris,France,Europe,individual mixed,Men,GOLD,Athlete,,https://olympics.com/en/athletes/adolf-dirk-c-van-der-voort-van-zijp,Adolf Dirk C. VAN DER VOORT VAN ZIJP,Netherlands,NL,NED
Equestrian Eventing,paris-1924,Paris,France,Europe,individual mixed,Men,SILVER,Athlete,,https://olympics.com/en/athletes/frode-rasmussen-kirkebjerg,Frode Rasmussen KIRKEBJERG,Denmark,DK,DEN
Equestrian Eventing,paris-1924,Paris,France,Europe,individual mixed,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/sloan-doak,Sloan DOAK,United States of America,US,USA
Diving,paris-1924,Paris,France,Europe,plain high diving men,Men,GOLD,Athlete,,,Dick Eve,Australia,AU,AUS
Diving,paris-1924,Paris,France,Europe,plain high diving men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/john-jansson,John JANSSON,Sweden,SE,SWE
Diving,paris-1924,Paris,France,Europe,plain high diving men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/harold-clarke,Harold CLARKE,Great Britain,GB,GBR
Diving,paris-1924,Paris,France,Europe,10m platform men,Men,GOLD,Athlete,,,Al White,United States of America,US,USA
Diving,paris-1924,Paris,France,Europe,10m platform men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/david-fall,David FALL,United States of America,US,USA
Diving,paris-1924,Paris,France,Europe,10m platform men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/clarence-pinkston,Clarence PINKSTON,United States of America,US,USA
Diving,paris-1924,Paris,France,Europe,3m springboard men,Men,GOLD,Athlete,,,Al White,United States of America,US,USA
Diving,paris-1924,Paris,France,Europe,3m springboard men,Men,SILVER,Athlete,,,Pete Desjardins,United States of America,US,USA
Diving,paris-1924,Paris,France,Europe,3m springboard men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/clarence-pinkston,Clarence PINKSTON,United States of America,US,USA
Diving,paris-1924,Paris,France,Europe,10m platform women,Women,GOLD,Athlete,,https://olympics.com/en/athletes/caroline-smith,Caroline SMITH,United States of America,US,USA
Diving,paris-1924,Paris,France,Europe,10m platform women,Women,SILVER,Athlete,,https://olympics.com/en/athletes/elizabeth-becker-pinkston,Elizabeth BECKER-PINKSTON,United States of America,US,USA
Diving,paris-1924,Paris,France,Europe,10m platform women,Women,BRONZE,Athlete,,https://olympics.com/en/athletes/hjordis-topel,Hjördis TÖPEL,Sweden,SE,SWE
Diving,paris-1924,Paris,France,Europe,3m springboard women,Women,GOLD,Athlete,,https://olympics.com/en/athletes/elizabeth-becker-pinkston,Elizabeth BECKER-PINKSTON,United States of America,US,USA
Diving,paris-1924,Paris,France,Europe,3m springboard women,Women,SILVER,Athlete,,https://olympics.com/en/athletes/aileen-riggin,Aileen RIGGIN,United States of America,US,USA
Diving,paris-1924,Paris,France,Europe,3m springboard women,Women,BRONZE,Athlete,,https://olympics.com/en/athletes/caroline-fletcher,Caroline FLETCHER,United States of America,US,USA
Cycling Road,paris-1924,Paris,France,Europe,individual road race men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/armand-blanchonnet,Armand BLANCHONNET,France,FR,FRA
Cycling Road,paris-1924,Paris,France,Europe,individual road race men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/henri-hoevenaers,Henri HOEVENAERS,Belgium,BE,BEL
Cycling Road,paris-1924,Paris,France,Europe,individual road race men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/rene-hamel,René HAMEL,France,FR,FRA
Cycling Road,paris-1924,Paris,France,Europe,team time trial men,Men,GOLD,GameTeam,France team,,,France,FR,FRA
Cycling Road,paris-1924,Paris,France,Europe,team time trial men,Men,SILVER,GameTeam,Belgium team,,,Belgium,BE,BEL
Cycling Road,paris-1924,Paris,France,Europe,team time trial men,Men,BRONZE,GameTeam,Sweden team,,,Sweden,SE,SWE
Modern Pentathlon,paris-1924,Paris,France,Europe,Individual competition men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/bo-lindman,Bo LINDMAN,Sweden,SE,SWE
Modern Pentathlon,paris-1924,Paris,France,Europe,Individual competition men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/gustaf-dyrssen,Gustaf DYRSSEN,Sweden,SE,SWE
Modern Pentathlon,paris-1924,Paris,France,Europe,Individual competition men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/bertil-uggla,Bertil UGGLA,Sweden,SE,SWE
Sailing,paris-1924,Paris,France,Europe,8m mixed,Open,GOLD,GameTeam,Bera,,,Norway,NO,NOR
Sailing,paris-1924,Paris,France,Europe,8m mixed,Open,SILVER,GameTeam,Emily,,,Great Britain,GB,GBR
Sailing,paris-1924,Paris,France,Europe,8m mixed,Open,BRONZE,GameTeam,Namoussa,,,France,FR,FRA
Sailing,paris-1924,Paris,France,Europe,6m mixed,Open,GOLD,GameTeam,Elisabeth V,,,Norway,NO,NOR
Sailing,paris-1924,Paris,France,Europe,6m mixed,Open,SILVER,GameTeam,Bonzo,,,Denmark,DK,DEN
Sailing,paris-1924,Paris,France,Europe,6m mixed,Open,BRONZE,GameTeam,Willem-Six,,,Netherlands,NL,NED
Sailing,paris-1924,Paris,France,Europe,olympic class monotype mixed,Open,GOLD,Athlete,,https://olympics.com/en/athletes/leon-huybrechts,Léon HUYBRECHTS,Belgium,BE,BEL
Sailing,paris-1924,Paris,France,Europe,olympic class monotype mixed,Open,SILVER,Athlete,,https://olympics.com/en/athletes/henrik-robert,Henrik ROBERT,Norway,NO,NOR
Sailing,paris-1924,Paris,France,Europe,olympic class monotype mixed,Open,BRONZE,Athlete,,https://olympics.com/en/athletes/hans-erik-dittmar,Hans Erik DITTMAR,Finland,FI,FIN
Rowing,paris-1924,Paris,France,Europe,four-oared shell with coxswain men,Men,GOLD,GameTeam,Switzerland team,,,Switzerland,CH,SUI
Rowing,paris-1924,Paris,France,Europe,four-oared shell with coxswain men,Men,SILVER,GameTeam,Italy team,,,Italy,IT,ITA
Rowing,paris-1924,Paris,France,Europe,four-oared shell with coxswain men,Men,BRONZE,GameTeam,United States team,,,United States of America,US,USA
Rowing,paris-1924,Paris,France,Europe,double sculls 2x men,Men,GOLD,GameTeam,United States team,,"Jack Kelly, Sr.",United States of America,US,USA
