discipline_title,slug_game,city_host,country_host,continent_host,event_title,event_gender,medal_type,participant_type,participant_title,athlete_url,athlete_full_name,country_name,country_code,country_3_letter_code
Cycling Track,amsterdam-1928,Amsterdam,Netherlands,Europe,Team Pursuit 4000m men,Men,SILVER,GameTeam,Netherlands team,,,Netherlands,NL,NED
Cycling Track,amsterdam-1928,Amsterdam,Netherlands,Europe,Team Pursuit 4000m men,Men,BRONZE,GameTeam,Great Britain team,,,Great Britain,GB,GBR
Cycling Track,amsterdam-1928,Amsterdam,Netherlands,Europe,2000m tandem men,Men,GOLD,GameTeam,Netherlands team,https://olympics.com/en/athletes/bernardus-petrus-leene,Bernardus Petrus LEENE,Netherlands,NL,NED
Cycling Track,amsterdam-1928,Amsterdam,Netherlands,Europe,2000m tandem men,Men,GOLD,GameTeam,Netherlands team,https://olympics.com/en/athletes/daniel-daan-van-dijk,Daniel (Daan) VAN DIJK,Netherlands,NL,NED
Cycling Track,amsterdam-1928,Amsterdam,Netherlands,Europe,2000m tandem men,Men,SILVER,GameTeam,Great Britain team,https://olympics.com/en/athletes/john-ephraim-sibbit,John Ephraim SIBBIT,Great Britain,GB,GBR
Cycling Track,amsterdam-1928,Amsterdam,Netherlands,Europe,2000m tandem men,Men,SILVER,GameTeam,Great Britain team,https://olympics.com/en/athletes/ernest-henry-chambers,Ernest Henry CHAMBERS,Great Britain,GB,GBR
Cycling Track,amsterdam-1928,Amsterdam,Netherlands,Europe,2000m tandem men,Men,BRONZE,GameTeam,Germany team,https://olympics.com/en/athletes/karl-kother,Karl KÖTHER,Germany,DE,GER
Cycling Track,amsterdam-1928,Amsterdam,Netherlands,Europe,2000m tandem men,Men,BRONZE,GameTeam,Germany team,https://olympics.com/en/athletes/hans-bernhardt,Hans BERNHARDT,Germany,DE,GER
Cycling Road,amsterdam-1928,Amsterdam,Netherlands,Europe,individual time trial men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/henry-peter-christian-hansen,Henry Peter Christian HANSEN,Denmark,DK,DEN
Cycling Road,amsterdam-1928,Amsterdam,Netherlands,Europe,individual time trial men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/frank-william-southall,Frank William SOUTHALL,Great Britain,GB,GBR
Cycling Road,amsterdam-1928,Amsterdam,Netherlands,Europe,individual time trial men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/gosta-v-carlsson,Gösta V. CARLSSON,Sweden,SE,SWE
Cycling Road,amsterdam-1928,Amsterdam,Netherlands,Europe,team time trial men,Men,GOLD,GameTeam,Denmark team,,,Denmark,DK,DEN
Cycling Road,amsterdam-1928,Amsterdam,Netherlands,Europe,team time trial men,Men,SILVER,GameTeam,Great Britain team,,,Great Britain,GB,GBR
Cycling Road,amsterdam-1928,Amsterdam,Netherlands,Europe,team time trial men,Men,BRONZE,GameTeam,Sweden team,,,Sweden,SE,SWE
Fencing,amsterdam-1928,Amsterdam,Netherlands,Europe,épée individual men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/lucien-gaudin,Lucien GAUDIN,France,FR,FRA
Fencing,amsterdam-1928,Amsterdam,Netherlands,Europe,épée individual men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/georges-buchard,Georges BUCHARD,France,FR,FRA
Fencing,amsterdam-1928,Amsterdam,Netherlands,Europe,épée individual men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/george-charles-calnan,George Charles CALNAN,United States of America,US,USA
Fencing,amsterdam-1928,Amsterdam,Netherlands,Europe,épée team men,Men,GOLD,GameTeam,Italy team,,,Italy,IT,ITA
Fencing,amsterdam-1928,Amsterdam,Netherlands,Europe,épée team men,Men,SILVER,GameTeam,France team,,,France,FR,FRA
Fencing,amsterdam-1928,Amsterdam,Netherlands,Europe,épée team men,Men,BRONZE,GameTeam,Portugal team,,,Portugal,PT,POR
