discipline_title,slug_game,city_host,country_host,continent_host,event_title,event_gender,medal_type,participant_type,participant_title,athlete_url,athlete_full_name,country_name,country_code,country_3_letter_code
Athletics,paris-1900,Paris,France,Europe,4000m steeplechase men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/charles-bennett,Charles BENNETT,Great Britain,GB,GBR
Athletics,paris-1900,Paris,France,Europe,4000m steeplechase men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/sidney-robinson-1,Sidney ROBINSON,Great Britain,GB,GBR
Athletics,paris-1900,Paris,France,Europe,triple jump standing men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/ray-ewry,Ray EWRY,United States of America,US,USA
Athletics,paris-1900,Paris,France,Europe,triple jump standing men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/irving-baxter,Irving BAXTER,United States of America,US,USA
Athletics,paris-1900,Paris,France,Europe,triple jump standing men,Men,BRONZE,Athlete,,,Bob Garrett,United States of America,US,USA
Athletics,paris-1900,Paris,France,Europe,100m men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/francis-jarvis,Francis JARVIS,United States of America,US,USA
Athletics,paris-1900,Paris,France,Europe,100m men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/walter-b-john-tewksbury,Walter B. John TEWKSBURY,United States of America,US,USA
Athletics,paris-1900,Paris,France,Europe,100m men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/stanley-rowley,Stanley ROWLEY,Australia,AU,AUS
Athletics,paris-1900,Paris,France,Europe,200m men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/walter-b-john-tewksbury,Walter B. John TEWKSBURY,United States of America,US,USA
Athletics,paris-1900,Paris,France,Europe,200m men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/norman-pritchard,Norman PRITCHARD,India,IN,IND
Athletics,paris-1900,Paris,France,Europe,200m men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/stanley-rowley,Stanley ROWLEY,Australia,AU,AUS
Athletics,paris-1900,Paris,France,Europe,hammer throw men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/john-joseph-flanagan,John Joseph FLANAGAN,United States of America,US,USA
Athletics,paris-1900,Paris,France,Europe,hammer throw men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/thomas-truxton-hare,Thomas Truxton HARE,United States of America,US,USA
Athletics,paris-1900,Paris,France,Europe,hammer throw men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/josiah-mccracken,Josiah MCCRACKEN,United States of America,US,USA
Athletics,paris-1900,Paris,France,Europe,discus throw men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/rudolf-bauer,Rudolf BAUER,Hungary,HU,HUN
Athletics,paris-1900,Paris,France,Europe,discus throw men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/frantisek-janda-suk,Frantisek JANDA-SUK,Bohemia,,BOH
Athletics,paris-1900,Paris,France,Europe,discus throw men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/richard-sheldon,Richard SHELDON,United States of America,US,USA
Athletics,paris-1900,Paris,France,Europe,60m men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/alvin-kraenzlein,Alvin KRAENZLEIN,United States of America,US,USA
Athletics,paris-1900,Paris,France,Europe,60m men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/walter-b-john-tewksbury,Walter B. John TEWKSBURY,United States of America,US,USA
Athletics,paris-1900,Paris,France,Europe,60m men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/stanley-rowley,Stanley ROWLEY,Australia,AU,AUS
Cricket,paris-1900,Paris,France,Europe,cricket men,Men,GOLD,GameTeam,Devon and Somerset Wanderers,,,Great Britain,GB,GBR
Cricket,paris-1900,Paris,France,Europe,cricket men,Men,SILVER,GameTeam,Union des Sociétés Français de Sports Athletiques,,,MIX,,MIX
Gymnastics Artistic,paris-1900,Paris,France,Europe,individual all-round men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/gustave-sandras,Gustave SANDRAS,France,FR,FRA
Gymnastics Artistic,paris-1900,Paris,France,Europe,individual all-round men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/noel-bas,Noël BAS,France,FR,FRA
Gymnastics Artistic,paris-1900,Paris,France,Europe,individual all-round men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/lucien-demanet,Lucien DEMANET,France,FR,FRA
Sailing,paris-1900,Paris,France,Europe,0.5-1t mixed,Open,GOLD,GameTeam,Scotia,,,Great Britain,GB,GBR
Sailing,paris-1900,Paris,France,Europe,0.5-1t mixed,Open,SILVER,GameTeam,Crabe II #1,,,France,FR,FRA
Sailing,paris-1900,Paris,France,Europe,0.5-1t mixed,Open,BRONZE,GameTeam,Scamasaxe #2,https://olympics.com/en/athletes/marcel-meran,Marcel MERAN,France,FR,FRA
Sailing,paris-1900,Paris,France,Europe,0.5-1t mixed,Open,BRONZE,GameTeam,Scamasaxe #2,,Émile Michelet,France,FR,FRA
Sailing,paris-1900,Paris,France,Europe,10-20t mixed,Open,GOLD,GameTeam,Esterel #1,https://olympics.com/en/athletes/emile-billard,Emile BILLARD,France,FR,FRA
Sailing,paris-1900,Paris,France,Europe,10-20t mixed,Open,GOLD,GameTeam,Esterel #1,,Paul Perquer,France,FR,FRA
Sailing,paris-1900,Paris,France,Europe,10-20t mixed,Open,SILVER,GameTeam,Quand-Même #2,,,France,FR,FRA
Sailing,paris-1900,Paris,France,Europe,10-20t mixed,Open,BRONZE,GameTeam,Laurea #1,,,Great Britain,GB,GBR
Sailing,paris-1900,Paris,France,Europe,1-2 Ton Race One Open,Open,GOLD,GameTeam,Lerina,,,Switzerland,CH,SUI
Sailing,paris-1900,Paris,France,Europe,1-2 Ton Race One Open,Open,SILVER,GameTeam,Martha #1,,,France,FR,FRA
Sailing,paris-1900,Paris,France,Europe,1-2 Ton Race One Open,Open,BRONZE,GameTeam,Nina Claire #2,,,France,FR,FRA
Sailing,paris-1900,Paris,France,Europe,open class mixed,Open,GOLD,GameTeam,Scotia,,,Great Britain,GB,GBR
Sailing,paris-1900,Paris,France,Europe,open class mixed,Open,SILVER,GameTeam,Aschenbrodel,,,Germany,DE,GER
Sailing,paris-1900,Paris,France,Europe,open class mixed,Open,BRONZE,GameTeam,Turquoise #1,,,France,FR,FRA
Sailing,paris-1900,Paris,France,Europe,1-2t mixed,Open,GOLD,GameTeam,Aschenbrodel,,,Germany,DE,GER
Sailing,paris-1900,Paris,France,Europe,1-2t mixed,Open,SILVER,GameTeam,Lerina,,,Switzerland,CH,SUI
Sailing,paris-1900,Paris,France,Europe,1-2t mixed,Open,BRONZE,GameTeam,Martha #1,,,France,FR,FRA
Sailing,paris-1900,Paris,France,Europe,"0.5t mixed, race one",Open,GOLD,GameTeam,Baby #1,,,France,FR,FRA
Sailing,paris-1900,Paris,France,Europe,"0.5t mixed, race one",Open,SILVER,GameTeam,Quand-Même #2,,,France,FR,FRA
Sailing,paris-1900,Paris,France,Europe,"0.5t mixed, race one",Open,BRONZE,GameTeam,Sarcelle #3,,,France,FR,FRA
Sailing,paris-1900,Paris,France,Europe,2-3 Ton Race Two Open,Open,GOLD,GameTeam,Olle,,,MIX,,MIX
Sailing,paris-1900,Paris,France,Europe,2-3 Ton Race Two Open,Open,SILVER,GameTeam,Favorite #1,,,France,FR,FRA
Sailing,paris-1900,Paris,France,Europe,2-3 Ton Race Two Open,Open,BRONZE,GameTeam,Mignon #3,,,France,FR,FRA
Sailing,paris-1900,Paris,France,Europe,3-10 Ton Race One Open,Open,GOLD,GameTeam,Femur #1,,,France,FR,FRA
Sailing,paris-1900,Paris,France,Europe,3-10 Ton Race One Open,Open,SILVER,GameTeam,Mascotte,,,Netherlands,NL,NED
Sailing,paris-1900,Paris,France,Europe,3-10 Ton Race One Open,Open,BRONZE,GameTeam,Gitana #2,,,France,FR,FRA
Sailing,paris-1900,Paris,France,Europe,"0.5t mixed, race two",Open,GOLD,GameTeam,Fantlet #7,,,France,FR,FRA
Sailing,paris-1900,Paris,France,Europe,"0.5t mixed, race two",Open,SILVER,GameTeam,Quand-Même #2,,,France,FR,FRA
Sailing,paris-1900,Paris,France,Europe,"0.5t mixed, race two",Open,BRONZE,GameTeam,Baby #1,,,France,FR,FRA
Sailing,paris-1900,Paris,France,Europe,3-10t mixed,Open,GOLD,GameTeam,Bona Fide,,,Great Britain,GB,GBR
Sailing,paris-1900,Paris,France,Europe,3-10t mixed,Open,SILVER,GameTeam,Gitana #2,,,France,FR,FRA
Sailing,paris-1900,Paris,France,Europe,3-10t mixed,Open,BRONZE,GameTeam,Frimousse,,,United States of America,US,USA
Sailing,paris-1900,Paris,France,Europe,½-1 Ton Race Two Open,Open,GOLD,GameTeam,Carabinier #15,,,France,FR,FRA
