discipline_title,event_title,event_gender,medal_type,participant_type,participant_title,athlete_url,athlete_full_name,country_name,country_code,country_3_letter_code
Shooting,Trap Mixed Team,Mixed,GOLD,GameTeam,Spain,https://olympics.com/en/athletes/fatima-galvez,Fatima GALVEZ,Spain,ES,ESP
Shooting,Trap Mixed Team,Mixed,GOLD,GameTeam,Spain,https://olympics.com/en/athletes/alberto-fernandez-1,Alberto FERNANDEZ,Spain,ES,ESP
Shooting,Trap Mixed Team,Mixed,SILVER,GameTeam,San Marino,https://olympics.com/en/athletes/alessandra-perilli,Alessandra PERILLI,San Marino,SM,SMR
Shooting,Trap Mixed Team,Mixed,SILVER,GameTeam,San Marino,https://olympics.com/en/athletes/gian-marco-berti,Gian Marco BERTI,San Marino,SM,SMR
Shooting,Trap Mixed Team,Mixed,BRONZE,GameTeam,United States of America,https://olympics.com/en/athletes/madelynn-ann-bernau,Madelynn Ann BERNAU,United States of America,US,USA
Shooting,Trap Mixed Team,Mixed,BRONZE,GameTeam,United States of America,https://olympics.com/en/athletes/brian-burrows,Brian BURROWS,United States of America,US,USA
Shooting,50m Rifle 3 Positions women,Women,SILVER,Athlete,,https://olympics.com/en/athletes/yulia-zykova,Yulia ZYKOVA,ROC,ROC,ROC
Shooting,50m Rifle 3 Positions women,Women,BRONZE,Athlete,,https://olympics.com/en/athletes/yulia-karimova,Yulia KARIMOVA,ROC,ROC,ROC
Shooting,50m Rifle 3 Positions women,Women,GOLD,Athlete,,https://olympics.com/en/athletes/nina-christen,Nina CHRISTEN,Switzerland,CH,SUI
Shooting,50m Rifle 3 Positions Men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/milenko-sebic,Milenko SEBIC,Serbia,RS,SRB
Shooting,50m Rifle 3 Positions Men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/changhong-zhang,Changhong ZHANG,People's Republic of China,CN,CHN
Shooting,50m Rifle 3 Positions Men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/sergey-kamenskiy,Sergey KAMENSKIY,ROC,ROC,ROC
Shooting,25m Rapid Fire Pistol Men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/jean-quiquampoix,Jean QUIQUAMPOIX,France,FR,FRA
Shooting,25m Rapid Fire Pistol Men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/leuris-pupo,Leuris PUPO,Cuba,CU,CUB
Shooting,25m Rapid Fire Pistol Men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/yuehong-li,Yuehong LI,People's Republic of China,CN,CHN
Shooting,10m Air Rifle Men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/haoran-yang,Haoran YANG,People's Republic of China,CN,CHN
Shooting,10m Air Rifle Men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/lihao-sheng,Lihao SHENG,People's Republic of China,CN,CHN
Shooting,10m Air Rifle Men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/william-shaner,William SHANER,United States of America,US,USA
Shooting,10m Air Rifle women,Women,BRONZE,Athlete,,https://olympics.com/en/athletes/nina-christen,Nina CHRISTEN,Switzerland,CH,SUI
Shooting,10m Air Rifle women,Women,GOLD,Athlete,,https://olympics.com/en/athletes/qian-yang,Qian YANG,People's Republic of China,CN,CHN
Shooting,10m Air Rifle women,Women,SILVER,Athlete,,https://olympics.com/en/athletes/anastasiia-galashina,Anastasiia GALASHINA,ROC,ROC,ROC
Shooting,Trap Men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/jiri-liptak,Jiri LIPTAK,Czech Republic,CZ,CZE
Shooting,Trap Men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/david-kostelecky,David KOSTELECKY,Czech Republic,CZ,CZE
Shooting,Trap Men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/matthew-john-coward-holley,Matthew John COWARD HOLLEY,Great Britain,GB,GBR
Shooting,Skeet women,Women,SILVER,Athlete,,https://olympics.com/en/athletes/diana-bacosi,Diana BACOSI,Italy,IT,ITA
Shooting,Skeet women,Women,BRONZE,Athlete,,https://olympics.com/en/athletes/meng-wei,Meng WEI,People's Republic of China,CN,CHN
Shooting,Skeet women,Women,GOLD,Athlete,,https://olympics.com/en/athletes/amber-english,Amber ENGLISH,United States of America,US,USA
Shooting,Trap women,Women,BRONZE,Athlete,,https://olympics.com/en/athletes/alessandra-perilli,Alessandra PERILLI,San Marino,SM,SMR
Shooting,Trap women,Women,GOLD,Athlete,,https://olympics.com/en/athletes/zuzana-stefecekova,Zuzana STEFECEKOVA,Slovakia,SK,SVK
Shooting,Trap women,Women,SILVER,Athlete,,https://olympics.com/en/athletes/kayle-browning,Kayle BROWNING,United States of America,US,USA
Shooting,10m Air Pistol women,Women,GOLD,Athlete,,https://olympics.com/en/athletes/vitalina-batsarashkina,Vitalina BATSARASHKINA,ROC,ROC,ROC
Shooting,10m Air Pistol women,Women,SILVER,Athlete,,https://olympics.com/en/athletes/antoaneta-boneva,Antoaneta BONEVA,Bulgaria,BG,BUL
Shooting,10m Air Pistol women,Women,BRONZE,Athlete,,https://olympics.com/en/athletes/ranxin-jiang,Ranxin JIANG,People's Republic of China,CN,CHN
Shooting,10m Air Rifle Mixed Team,Mixed,GOLD,GameTeam,People's Republic of China 1,https://olympics.com/en/athletes/qian-yang,Qian YANG,People's Republic of China,CN,CHN
Shooting,10m Air Rifle Mixed Team,Mixed,GOLD,GameTeam,People's Republic of China 1,https://olympics.com/en/athletes/haoran-yang,Haoran YANG,People's Republic of China,CN,CHN
Shooting,10m Air Rifle Mixed Team,Mixed,SILVER,GameTeam,United States of America 1,https://olympics.com/en/athletes/mary-carolynn-tucker,Mary Carolynn TUCKER,United States of America,US,USA
Shooting,10m Air Rifle Mixed Team,Mixed,SILVER,GameTeam,United States of America 1,https://olympics.com/en/athletes/lucas-kozeniesky,Lucas KOZENIESKY,United States of America,US,USA
Shooting,10m Air Rifle Mixed Team,Mixed,BRONZE,GameTeam,ROC 2,https://olympics.com/en/athletes/yulia-karimova,Yulia KARIMOVA,ROC,ROC,ROC
Shooting,10m Air Rifle Mixed Team,Mixed,BRONZE,GameTeam,ROC 2,https://olympics.com/en/athletes/sergey-kamenskiy,Sergey KAMENSKIY,ROC,ROC,ROC
Shooting,25m Pistol Women,Women,BRONZE,Athlete,,https://olympics.com/en/athletes/jiaruixuan-xiao,Jiaruixuan XIAO,People's Republic of China,CN,CHN
Shooting,25m Pistol Women,Women,GOLD,Athlete,,https://olympics.com/en/athletes/vitalina-batsarashkina,Vitalina BATSARASHKINA,ROC,ROC,ROC
Shooting,25m Pistol Women,Women,SILVER,Athlete,,https://olympics.com/en/athletes/minjung-kim,Minjung KIM,Republic of Korea,KR,KOR
Shooting,10m Air Pistol Men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/damir-mikec,Damir MIKEC,Serbia,RS,SRB
Shooting,10m Air Pistol Men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/wei-pang,Wei PANG,People's Republic of China,CN,CHN
Shooting,10m Air Pistol Men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/javad-foroughi,Javad FOROUGHI,Islamic Republic of Iran,IR,IRI
Shooting,10m Air Pistol Mixed Team,Mixed,GOLD,GameTeam,People's Republic of China 1,https://olympics.com/en/athletes/ranxin-jiang,Ranxin JIANG,People's Republic of China,CN,CHN
Shooting,10m Air Pistol Mixed Team,Mixed,GOLD,GameTeam,People's Republic of China 1,https://olympics.com/en/athletes/wei-pang,Wei PANG,People's Republic of China,CN,CHN
Shooting,10m Air Pistol Mixed Team,Mixed,SILVER,GameTeam,ROC 1,https://olympics.com/en/athletes/vitalina-batsarashkina,Vitalina BATSARASHKINA,ROC,ROC,ROC
Shooting,10m Air Pistol Mixed Team,Mixed,SILVER,GameTeam,ROC 1,https://olympics.com/en/athletes/artem-chernousov,Artem CHERNOUSOV,ROC,ROC,ROC
Shooting,10m Air Pistol Mixed Team,Mixed,BRONZE,GameTeam,Ukraine,https://olympics.com/en/athletes/olena-kostevych,Olena KOSTEVYCH,Ukraine,UA,UKR
Shooting,10m Air Pistol Mixed Team,Mixed,BRONZE,GameTeam,Ukraine,https://olympics.com/en/athletes/oleh-omelchuk,Oleh OMELCHUK,Ukraine,UA,UKR
Shooting,Skeet Men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/abdullah-alrashidi-x5661,Abdullah ALRASHIDI,Kuwait,KW,KUW
Shooting,Skeet Men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/vincent-hancock,Vincent HANCOCK,United States of America,US,USA
Shooting,Skeet Men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/jesper-hansen,Jesper HANSEN,Denmark,DK,DEN
Diving,Men's Synchronised 3m Springboard,Men,GOLD,GameTeam,China,https://olympics.com/en/athletes/zongyuan-wang,Zongyuan WANG,People's Republic of China,CN,CHN
Diving,Men's Synchronised 3m Springboard,Men,GOLD,GameTeam,China,https://olympics.com/en/athletes/siyi-xie,Siyi XIE,People's Republic of China,CN,CHN
Diving,Men's Synchronised 3m Springboard,Men,SILVER,GameTeam,United States,https://olympics.com/en/athletes/andrew-capobianco,Andrew CAPOBIANCO,United States of America,US,USA
